tow_event_id,claim_id,vehicle_id,partner_id,origin_zip,origin_city,origin_state,yard_id,tow_distance_miles,tow_request_time,tow_completed_time,tow_duration_hours,tow_type,base_tow_cost,fuel_surcharge,labor_cost,third_party_tow_cost,internal_total_tow_cost,quoted_tow_price,accepted_flag,competitor_estimated_price,gross_tow_margin,outsourced_flag
TOW000137,CLM002757,VEH002757,P015,75201,Dallas,TX,YARD_OKC_01,29.2,2025-03-21 11:00:00,2025-03-21 19:10:15,8.2,standard,166,28,88,0,281,397,1,332,116,0
TOW000138,CLM002052,VEH002052,P003,75024,Plano,TX,YARD_HOU_01,8.2,2025-03-07 08:00:00,2025-03-07 13:41:04,5.7,after_hours,100,9,50,0,159,218,1,216,59,0
TOW000139,CLM007606,VEH007606,P037,76010,Arlington,TX,YARD_DAL_01,32.9,2025-07-01 19:00:00,2025-07-02 01:34:27,6.6,after_hours,177,24,94,0,295,422,0,399,127,0
TOW000140,CLM002382,VEH002382,P037,76010,Arlington,TX,YARD_AUS_01,33.7,2025-06-22 20:00:00,2025-06-22 23:20:28,3.3,standard,179,21,96,407,407,492,1,585,85,1
TOW000141,CLM006494,VEH006494,P014,73102,Oklahoma City,OK,YARD_HOU_01,7.7,2025-03-02 19:00:00,2025-03-03 00:47:32,5.8,standard,99,9,49,0,157,220,0,207,63,0
TOW000142,CLM004167,VEH004167,P005,75024,Plano,TX,YARD_DAL_01,33.4,2025-07-24 16:00:00,2025-07-24 21:50:33,5.8,standard,179,32,95,0,306,356,0,384,50,0
TOW000143,CLM007119,VEH007119,P040,75024,Plano,TX,YARD_HOU_01,16.7,2025-01-03 21:00:00,2025-01-04 01:22:05,4.4,after_hours,127,10,65,0,202,308,1,268,106,0
TOW000144,CLM001177,VEH001177,P037,75201,Dallas,TX,YARD_AUS_01,99.5,2025-03-08 21:00:00,2025-03-09 04:58:46,8.0,standard,383,72,214,787,787,956,0,906,169,1
TOW000145,CLM002039,VEH002039,P020,75201,Dallas,TX,YARD_OKC_01,26.5,2025-06-19 16:00:00,2025-06-19 19:58:50,4.0,after_hours,157,24,83,0,264,408,0,461,144,0
TOW000146,CLM003168,VEH003168,P037,75024,Plano,TX,YARD_HOU_01,25.6,2025-05-10 09:00:00,2025-05-10 13:07:48,4.1,standard,154,19,81,0,254,334,0,335,80,0
TOW000147,CLM001850,VEH001850,P002,73102,Oklahoma City,OK,YARD_AUS_01,21.1,2025-05-12 06:00:00,2025-05-12 12:32:17,6.5,priority,140,22,73,364,364,521,1,583,157,1
TOW000148,CLM000584,VEH000584,P022,77002,Houston,TX,YARD_DAL_01,36.7,2025-07-06 13:00:00,2025-07-06 22:33:29,9.6,standard,189,40,101,0,330,416,0,365,86,0
TOW000149,CLM003040,VEH003040,P010,77002,Houston,TX,YARD_HOU_01,22.2,2025-06-04 11:00:00,2025-06-04 14:08:30,3.1,after_hours,144,20,75,0,239,296,1,295,57,0
TOW000150,CLM002842,VEH002842,P028,73102,Oklahoma City,OK,YARD_HOU_01,24.2,2025-03-29 21:00:00,2025-03-30 00:56:13,3.9,standard,150,14,79,426,426,628,1,750,202,1
TOW000151,CLM000070,VEH000070,P015,78701,Austin,TX,YARD_DAL_01,10.5,2025-05-14 11:00:00,2025-05-14 14:58:52,4.0,standard,108,6,54,0,168,245,1,236,77,0
TOW000152,CLM009698,VEH009698,P040,73102,Oklahoma City,OK,YARD_AUS_01,9.2,2025-03-27 19:00:00,2025-03-28 02:47:59,7.8,standard,104,5,52,0,160,179,0,173,19,0
TOW000153,CLM006080,VEH006080,P005,73102,Oklahoma City,OK,YARD_HOU_01,27.4,2025-07-06 09:00:00,2025-07-06 17:11:49,8.2,standard,160,25,84,415,415,600,0,527,185,1
TOW000154,CLM003312,VEH003312,P023,75024,Plano,TX,YARD_AUS_01,77.7,2025-04-06 20:00:00,2025-04-07 04:06:26,8.1,priority,316,53,175,779,779,945,0,859,166,1
TOW000155,CLM001862,VEH001862,P015,78664,Round Rock,TX,YARD_OKC_01,44.9,2025-05-02 13:00:00,2025-05-02 21:28:26,8.5,standard,214,30,116,0,360,434,0,464,74,0
TOW000156,CLM002727,VEH002727,P014,76010,Arlington,TX,YARD_OKC_01,13.2,2025-05-01 18:00:00,2025-05-01 21:46:41,3.8,standard,116,15,59,0,189,243,1,236,54,0
TOW000157,CLM009432,VEH009432,P019,76010,Arlington,TX,YARD_OKC_01,39.7,2025-06-08 21:00:00,2025-06-09 00:38:53,3.6,standard,198,46,106,0,351,431,0,404,80,0
TOW000158,CLM008553,VEH008553,P028,78664,Round Rock,TX,YARD_DAL_01,38.3,2025-06-11 14:00:00,2025-06-11 20:25:15,6.4,standard,194,44,104,0,342,463,0,458,121,0
TOW000159,CLM009243,VEH009243,P007,75201,Dallas,TX,YARD_OKC_01,2.2,2025-03-26 20:00:00,2025-03-27 01:59:20,6.0,priority,82,1,39,199,199,306,1,287,107,1
TOW000160,CLM009169,VEH009169,P021,75201,Dallas,TX,YARD_OKC_01,45.0,2025-06-25 09:00:00,2025-06-25 15:10:37,6.2,after_hours,214,46,116,0,376,455,1,414,79,0
TOW000161,CLM009152,VEH009152,P003,78701,Austin,TX,YARD_DAL_01,12.1,2025-03-04 11:00:00,2025-03-04 13:03:51,2.1,priority,113,9,57,330,330,438,1,415,108,1
TOW000162,CLM004330,VEH004330,P005,76010,Arlington,TX,YARD_DAL_01,7.7,2025-03-09 16:00:00,2025-03-09 23:35:40,7.6,priority,99,8,49,0,156,222,1,229,66,0
TOW000163,CLM002230,VEH002230,P015,78701,Austin,TX,YARD_DAL_01,11.1,2025-01-28 11:00:00,2025-01-28 15:34:33,4.6,standard,109,13,55,314,314,410,1,391,96,1
TOW000164,CLM004514,VEH004514,P037,76010,Arlington,TX,YARD_DAL_01,38.3,2025-02-20 19:00:00,2025-02-20 23:43:31,4.7,priority,194,42,104,0,340,525,0,506,185,0
TOW000165,CLM005776,VEH005776,P026,77520,Baytown,TX,YARD_AUS_01,28.2,2025-01-10 18:00:00,2025-01-10 21:54:08,3.9,after_hours,162,31,86,0,279,416,0,373,137,0
TOW000166,CLM004504,VEH004504,P030,78701,Austin,TX,YARD_OKC_01,21.2,2025-02-13 20:00:00,2025-02-14 01:40:24,5.7,standard,141,14,73,432,432,553,1,492,121,1
TOW000167,CLM007567,VEH007567,P035,77002,Houston,TX,YARD_HOU_01,13.0,2025-02-10 11:00:00,2025-02-10 13:31:32,2.5,standard,115,14,58,0,187,254,1,256,67,0
TOW000168,CLM001362,VEH001362,P031,73102,Oklahoma City,OK,YARD_AUS_01,16.2,2025-03-06 11:00:00,2025-03-06 17:12:49,6.2,standard,125,9,64,0,199,230,0,206,31,0
TOW000169,CLM005027,VEH005027,P007,75201,Dallas,TX,YARD_AUS_01,15.6,2025-05-31 19:00:00,2025-06-01 00:15:21,5.3,standard,123,14,63,0,200,250,1,232,50,0
TOW000170,CLM007139,VEH007139,P024,78701,Austin,TX,YARD_HOU_01,61.0,2025-03-09 07:00:00,2025-03-09 12:45:56,5.8,long_distance,264,42,145,0,451,589,1,662,138,0
TOW000171,CLM000429,VEH000429,P014,77002,Houston,TX,YARD_DAL_01,28.5,2025-05-14 20:00:00,2025-05-15 01:17:02,5.3,standard,163,34,86,0,284,427,1,502,143,0
TOW000172,CLM001645,VEH001645,P014,77002,Houston,TX,YARD_DAL_01,17.7,2025-02-21 10:00:00,2025-02-21 18:32:04,8.5,long_distance,130,14,67,292,292,431,0,534,139,1
TOW000173,CLM005199,VEH005199,P039,78664,Round Rock,TX,YARD_HOU_01,18.1,2025-04-11 10:00:00,2025-04-11 16:59:24,7.0,after_hours,131,18,68,0,217,251,1,218,34,0
TOW000174,CLM003159,VEH003159,P028,75024,Plano,TX,YARD_HOU_01,5.2,2025-02-14 17:00:00,2025-02-14 23:01:33,6.0,standard,91,6,44,0,142,183,0,194,41,0
TOW000175,CLM004129,VEH004129,P014,75024,Plano,TX,YARD_AUS_01,20.1,2025-04-05 07:00:00,2025-04-05 13:58:38,7.0,standard,137,15,71,0,224,289,0,256,65,0
TOW000176,CLM003408,VEH003408,P015,77520,Baytown,TX,YARD_AUS_01,19.1,2025-04-07 09:00:00,2025-04-07 14:58:22,6.0,standard,134,14,69,0,218,323,1,354,105,0
TOW000177,CLM004093,VEH004093,P028,77002,Houston,TX,YARD_DAL_01,33.5,2025-04-19 12:00:00,2025-04-19 18:10:49,6.2,priority,179,24,95,0,298,398,1,361,100,0
TOW000178,CLM007839,VEH007839,P024,75149,Mesquite,TX,YARD_HOU_01,18.0,2025-01-31 06:00:00,2025-01-31 11:04:50,5.1,priority,131,19,67,0,217,312,1,324,95,0
TOW000179,CLM003774,VEH003774,P028,77520,Baytown,TX,YARD_HOU_01,17.6,2025-03-30 11:00:00,2025-03-30 18:00:28,7.0,priority,130,18,67,344,344,454,1,469,110,1
TOW000180,CLM006026,VEH006026,P040,76010,Arlington,TX,YARD_OKC_01,50.1,2025-06-16 12:00:00,2025-06-16 16:02:37,4.0,standard,230,38,125,0,393,559,0,525,166,0
TOW000181,CLM009007,VEH009007,P003,73102,Oklahoma City,OK,YARD_HOU_01,72.9,2025-02-01 19:00:00,2025-02-02 02:29:35,7.5,priority,301,64,166,655,655,974,0,1148,319,1
TOW000182,CLM005469,VEH005469,P006,75201,Dallas,TX,YARD_AUS_01,73.5,2025-03-18 12:00:00,2025-03-18 23:15:18,11.3,long_distance,303,50,167,661,661,1024,1,937,363,1
TOW000183,CLM003539,VEH003539,P034,73102,Oklahoma City,OK,YARD_DAL_01,58.1,2025-04-13 09:00:00,2025-04-13 18:23:38,9.4,standard,255,39,140,0,434,553,1,503,119,0
TOW000184,CLM001954,VEH001954,P040,77002,Houston,TX,YARD_OKC_01,22.5,2025-03-01 17:00:00,2025-03-01 23:03:41,6.1,after_hours,145,13,76,0,234,267,0,270,33,0
TOW000185,CLM004002,VEH004002,P038,73102,Oklahoma City,OK,YARD_OKC_01,33.1,2025-04-05 13:00:00,2025-04-05 17:03:56,4.1,standard,178,35,95,0,307,417,0,346,110,0
TOW000186,CLM001448,VEH001448,P025,77002,Houston,TX,YARD_AUS_01,57.9,2025-03-27 14:00:00,2025-03-28 01:09:34,11.2,long_distance,254,38,139,0,431,644,0,593,213,0
TOW000187,CLM004166,VEH004166,P002,75201,Dallas,TX,YARD_OKC_01,11.0,2025-02-22 07:00:00,2025-02-22 09:47:59,2.8,standard,109,12,55,262,262,330,0,318,68,1
TOW000188,CLM009023,VEH009023,P020,75024,Plano,TX,YARD_DAL_01,20.6,2025-01-08 08:00:00,2025-01-08 15:28:29,7.5,standard,139,16,72,341,341,464,1,454,123,1
TOW000189,CLM005364,VEH005364,P037,77002,Houston,TX,YARD_HOU_01,15.2,2025-03-09 16:00:00,2025-03-09 22:07:26,6.1,standard,122,14,62,0,198,292,1,269,94,0
TOW000190,CLM005207,VEH005207,P023,77520,Baytown,TX,YARD_OKC_01,50.8,2025-07-29 15:00:00,2025-07-29 20:42:56,5.7,priority,232,53,126,0,411,472,0,475,61,0
TOW000191,CLM002981,VEH002981,P033,75024,Plano,TX,YARD_DAL_01,12.9,2025-02-26 10:00:00,2025-02-26 15:58:28,6.0,standard,115,8,58,0,181,208,1,230,27,0
TOW000192,CLM008699,VEH008699,P019,73102,Oklahoma City,OK,YARD_HOU_01,4.7,2025-06-03 10:00:00,2025-06-03 11:38:37,1.6,long_distance,90,5,43,0,138,191,0,175,53,0
TOW000193,CLM006001,VEH006001,P029,77002,Houston,TX,YARD_HOU_01,31.4,2025-06-08 17:00:00,2025-06-09 02:10:39,9.2,priority,172,26,92,0,290,339,0,308,49,0
TOW000194,CLM003424,VEH003424,P019,77002,Houston,TX,YARD_DAL_01,22.8,2025-03-30 14:00:00,2025-03-30 18:48:05,4.8,standard,146,26,76,0,248,340,1,309,92,0
TOW000195,CLM000871,VEH000871,P013,77520,Baytown,TX,YARD_DAL_01,24.9,2025-03-11 14:00:00,2025-03-11 20:05:17,6.1,standard,152,19,80,444,444,618,1,564,174,1
TOW000196,CLM001260,VEH001260,P028,75201,Dallas,TX,YARD_DAL_01,23.1,2025-04-22 07:00:00,2025-04-22 15:39:37,8.7,after_hours,147,23,77,0,246,282,0,283,36,0
TOW000197,CLM004528,VEH004528,P007,76010,Arlington,TX,YARD_HOU_01,3.5,2024-12-31 20:00:00,2024-12-31 23:00:25,3.0,priority,86,4,41,0,131,167,1,190,36,0
TOW000198,CLM007690,VEH007690,P003,75201,Dallas,TX,YARD_AUS_01,26.9,2025-01-14 17:00:00,2025-01-14 19:56:04,2.9,standard,158,22,83,0,264,351,0,313,87,0
TOW000199,CLM006071,VEH006071,P019,77520,Baytown,TX,YARD_OKC_01,18.1,2025-06-13 15:00:00,2025-06-13 17:26:34,2.4,after_hours,131,19,68,0,217,284,1,265,67,0
TOW000200,CLM003351,VEH003351,P014,78701,Austin,TX,YARD_HOU_01,17.5,2025-06-06 13:00:00,2025-06-06 20:37:34,7.6,long_distance,129,17,66,0,213,270,1,281,57,0
TOW000201,CLM005938,VEH005938,P038,75024,Plano,TX,YARD_DAL_01,9.4,2025-06-19 08:00:00,2025-06-19 10:46:11,2.8,standard,104,8,52,359,359,517,0,562,158,1
TOW000202,CLM009041,VEH009041,P020,78701,Austin,TX,YARD_DAL_01,19.6,2025-04-03 07:00:00,2025-04-03 13:21:31,6.4,after_hours,136,21,70,0,227,259,1,271,32,0
TOW000203,CLM003776,VEH003776,P028,75201,Dallas,TX,YARD_DAL_01,9.9,2025-05-15 13:00:00,2025-05-15 19:47:58,6.8,priority,106,10,53,0,169,231,1,251,62,0
TOW000204,CLM002017,VEH002017,P037,75149,Mesquite,TX,YARD_DAL_01,98.7,2025-05-02 16:00:00,2025-05-03 05:19:46,13.3,standard,381,95,213,869,869,1031,0,1000,162,1
TOW000205,CLM007592,VEH007592,P025,75201,Dallas,TX,YARD_AUS_01,52.9,2025-01-31 17:00:00,2025-02-01 06:42:23,13.7,heavy_vehicle,459,37,260,0,756,929,1,944,173,0
TOW000206,CLM005559,VEH005559,P007,77520,Baytown,TX,YARD_AUS_01,20.7,2025-02-05 18:00:00,2025-02-05 20:18:55,2.3,after_hours,139,15,72,0,227,306,1,258,79,0
TOW000207,CLM000041,VEH000041,P004,77520,Baytown,TX,YARD_OKC_01,18.9,2025-01-10 07:00:00,2025-01-10 14:16:37,7.3,after_hours,134,12,69,0,214,301,1,279,87,0
TOW000208,CLM005969,VEH005969,P024,78664,Round Rock,TX,YARD_DAL_01,9.1,2025-06-24 20:00:00,2025-06-25 03:49:48,7.8,standard,103,11,51,0,165,232,0,272,67,0
TOW000209,CLM005756,VEH005756,P025,77520,Baytown,TX,YARD_HOU_01,46.7,2025-06-15 12:00:00,2025-06-15 19:12:21,7.2,long_distance,220,49,119,0,388,558,0,545,170,0
TOW000210,CLM002800,VEH002800,P005,73102,Oklahoma City,OK,YARD_HOU_01,7.3,2025-01-21 18:00:00,2025-01-21 22:35:04,4.6,standard,98,7,48,0,152,194,0,152,42,0
TOW000211,CLM006358,VEH006358,P037,75024,Plano,TX,YARD_AUS_01,24.1,2025-02-08 10:00:00,2025-02-08 17:11:52,7.2,standard,150,18,78,0,246,362,0,380,116,0
TOW000212,CLM004858,VEH004858,P003,78701,Austin,TX,YARD_HOU_01,29.6,2025-01-21 06:00:00,2025-01-21 09:01:18,3.0,long_distance,167,34,88,347,347,480,1,459,133,1
TOW000213,CLM007637,VEH007637,P019,78664,Round Rock,TX,YARD_AUS_01,43.7,2025-07-11 14:00:00,2025-07-11 22:11:28,8.2,long_distance,210,25,114,0,349,468,0,438,119,0
TOW000214,CLM000805,VEH000805,P023,76010,Arlington,TX,YARD_AUS_01,49.8,2025-02-06 21:00:00,2025-02-07 01:46:26,4.8,standard,229,59,125,0,413,507,0,623,94,0
TOW000215,CLM004771,VEH004771,P040,77002,Houston,TX,YARD_OKC_01,21.9,2025-04-13 07:00:00,2025-04-13 11:40:41,4.7,priority,143,19,74,0,236,306,1,327,70,0
TOW000216,CLM000177,VEH000177,P040,78664,Round Rock,TX,YARD_OKC_01,93.2,2025-05-26 15:00:00,2025-05-26 22:49:13,7.8,priority,364,104,203,839,839,979,1,943,140,1
TOW000217,CLM002571,VEH002571,P026,77520,Baytown,TX,YARD_AUS_01,43.0,2025-05-18 13:00:00,2025-05-18 21:26:12,8.4,standard,208,32,112,407,407,539,1,539,132,1
TOW000218,CLM005821,VEH005821,P014,78664,Round Rock,TX,YARD_OKC_01,8.2,2025-05-05 21:00:00,2025-05-06 03:49:35,6.8,standard,100,5,50,0,155,208,0,210,53,0
TOW000219,CLM002228,VEH002228,P015,77520,Baytown,TX,YARD_OKC_01,7.9,2025-01-26 08:00:00,2025-01-26 11:54:33,3.9,standard,99,7,49,0,156,196,0,190,40,0
TOW000220,CLM007474,VEH007474,P020,77002,Houston,TX,YARD_AUS_01,42.1,2025-07-17 07:00:00,2025-07-17 11:36:28,4.6,standard,206,47,111,0,363,476,0,395,113,0
TOW000221,CLM004802,VEH004802,P019,78664,Round Rock,TX,YARD_HOU_01,47.2,2025-01-25 20:00:00,2025-01-26 02:59:34,7.0,standard,221,53,120,0,394,475,1,509,81,0
TOW000222,CLM002043,VEH002043,P005,78664,Round Rock,TX,YARD_DAL_01,37.3,2025-01-09 10:00:00,2025-01-09 17:08:01,7.1,standard,191,21,102,0,314,432,0,436,118,0
TOW000223,CLM005965,VEH005965,P011,73102,Oklahoma City,OK,YARD_AUS_01,41.6,2025-03-11 11:00:00,2025-03-11 15:13:51,4.2,long_distance,204,24,110,0,338,487,0,470,149,0
TOW000224,CLM007576,VEH007576,P005,77520,Baytown,TX,YARD_OKC_01,8.9,2025-04-07 08:00:00,2025-04-07 09:50:06,1.8,priority,103,10,51,0,164,252,0,190,88,0
TOW000225,CLM001728,VEH001728,P038,73102,Oklahoma City,OK,YARD_OKC_01,14.3,2025-03-09 08:00:00,2025-03-09 13:09:11,5.2,standard,119,14,61,0,194,295,0,284,101,0
TOW000226,CLM007291,VEH007291,P025,75201,Dallas,TX,YARD_HOU_01,8.0,2025-06-07 07:00:00,2025-06-07 13:36:10,6.6,standard,100,8,49,0,157,226,1,244,69,0
TOW000227,CLM005387,VEH005387,P019,77002,Houston,TX,YARD_HOU_01,17.2,2025-05-08 19:00:00,2025-05-09 01:35:25,6.6,standard,128,19,66,0,213,254,0,290,41,0
TOW000228,CLM007097,VEH007097,P036,77520,Baytown,TX,YARD_HOU_01,35.8,2025-04-13 17:00:00,2025-04-13 21:07:46,4.1,long_distance,186,34,99,0,320,488,0,568,168,0
TOW000229,CLM003628,VEH003628,P028,78701,Austin,TX,YARD_DAL_01,13.3,2025-07-03 16:00:00,2025-07-04 00:41:42,8.7,standard,116,11,59,0,186,219,1,199,33,0
TOW000230,CLM004262,VEH004262,P020,75149,Mesquite,TX,YARD_HOU_01,38.2,2025-06-20 16:00:00,2025-06-21 01:04:06,9.1,standard,193,32,104,0,329,382,1,331,53,0
TOW000231,CLM000819,VEH000819,P003,77002,Houston,TX,YARD_AUS_01,93.2,2025-01-01 10:00:00,2025-01-01 17:22:53,7.4,priority,364,94,203,839,839,1204,1,1111,365,1
TOW000232,CLM009149,VEH009149,P040,77520,Baytown,TX,YARD_AUS_01,106.4,2025-06-15 12:00:00,2025-06-15 21:04:36,9.1,standard,405,112,227,871,871,1338,1,1363,467,1
TOW000233,CLM005324,VEH005324,P007,77002,Houston,TX,YARD_DAL_01,27.4,2025-02-08 14:00:00,2025-02-08 22:57:49,9.0,priority,160,18,84,0,263,407,1,458,144,0
TOW000234,CLM001271,VEH001271,P019,75201,Dallas,TX,YARD_AUS_01,15.4,2025-07-06 22:00:00,2025-07-07 01:22:06,3.4,standard,123,16,63,416,416,582,1,657,166,1
TOW000235,CLM007344,VEH007344,P014,75024,Plano,TX,YARD_OKC_01,40.0,2025-07-03 12:00:00,2025-07-03 16:07:56,4.1,standard,199,23,107,0,329,503,0,463,174,0
TOW000236,CLM007955,VEH007955,P015,73102,Oklahoma City,OK,YARD_AUS_01,19.4,2025-07-26 11:00:00,2025-07-26 16:49:48,5.8,after_hours,135,19,70,408,408,515,0,397,107,1
TOW000237,CLM003074,VEH003074,P037,77002,Houston,TX,YARD_OKC_01,29.2,2025-06-27 20:00:00,2025-06-27 23:29:55,3.5,standard,166,18,88,0,271,394,0,351,123,0
TOW000238,CLM000538,VEH000538,P020,78701,Austin,TX,YARD_AUS_01,33.4,2025-05-22 18:00:00,2025-05-23 03:04:22,9.1,priority,179,30,95,0,304,350,1,359,46,0
TOW000239,CLM007227,VEH007227,P005,77002,Houston,TX,YARD_OKC_01,22.0,2025-04-21 12:00:00,2025-04-21 21:03:01,9.1,standard,143,25,75,0,243,356,0,325,113,0
TOW000240,CLM009383,VEH009383,P024,75024,Plano,TX,YARD_AUS_01,36.8,2025-07-13 15:00:00,2025-07-14 00:03:11,9.1,standard,189,31,101,0,322,471,1,507,149,0
TOW000241,CLM009502,VEH009502,P038,77520,Baytown,TX,YARD_HOU_01,9.7,2025-01-23 09:00:00,2025-01-23 13:04:49,4.1,standard,105,10,52,0,167,217,0,226,50,0
TOW000242,CLM001137,VEH001137,P007,75201,Dallas,TX,YARD_AUS_01,12.0,2025-06-15 08:00:00,2025-06-15 15:51:06,7.9,long_distance,112,12,57,275,275,323,1,314,48,1
TOW000243,CLM008016,VEH008016,P015,76010,Arlington,TX,YARD_HOU_01,146.6,2025-04-06 20:00:00,2025-04-07 08:54:23,12.9,long_distance,529,97,299,981,981,1193,0,1035,212,1
TOW000244,CLM004956,VEH004956,P023,73102,Oklahoma City,OK,YARD_AUS_01,35.7,2025-05-22 22:00:00,2025-05-23 02:36:55,4.6,long_distance,186,28,99,0,313,368,0,373,55,0
TOW000245,CLM008147,VEH008147,P023,73102,Oklahoma City,OK,YARD_OKC_01,20.2,2025-01-19 07:00:00,2025-01-19 11:09:19,4.2,standard,138,14,71,0,223,311,0,362,88,0
TOW000246,CLM001491,VEH001491,P029,78664,Round Rock,TX,YARD_HOU_01,11.4,2025-01-20 13:00:00,2025-01-20 16:14:12,3.2,standard,110,12,56,0,178,273,0,247,95,0
TOW000247,CLM001991,VEH001991,P028,78701,Austin,TX,YARD_AUS_01,38.6,2025-06-29 14:00:00,2025-06-29 19:01:17,5.0,after_hours,195,42,104,0,342,423,1,344,81,0
TOW000248,CLM005697,VEH005697,P022,77520,Baytown,TX,YARD_OKC_01,7.8,2025-05-12 18:00:00,2025-05-13 00:33:22,6.6,priority,99,9,49,0,157,227,1,223,70,0
TOW000249,CLM003283,VEH003283,P038,75024,Plano,TX,YARD_DAL_01,13.3,2025-07-25 20:00:00,2025-07-25 22:34:17,2.6,standard,116,14,59,0,189,261,0,277,72,0
TOW000250,CLM006321,VEH006321,P040,77002,Houston,TX,YARD_AUS_01,14.4,2025-04-15 06:00:00,2025-04-15 13:51:58,7.9,long_distance,120,13,61,0,193,222,1,246,29,0
TOW000251,CLM006849,VEH006849,P004,78664,Round Rock,TX,YARD_DAL_01,19.4,2025-02-27 20:00:00,2025-02-28 03:30:11,7.5,long_distance,135,12,70,0,217,270,1,293,53,0
TOW000252,CLM008176,VEH008176,P030,77002,Houston,TX,YARD_OKC_01,28.7,2025-03-03 22:00:00,2025-03-04 02:06:03,4.1,standard,164,34,87,0,284,410,1,344,126,0
TOW000253,CLM007171,VEH007171,P012,77002,Houston,TX,YARD_HOU_01,11.4,2025-01-06 08:00:00,2025-01-06 18:47:03,10.8,heavy_vehicle,330,10,186,0,526,669,1,769,143,0
TOW000254,CLM006815,VEH006815,P013,75024,Plano,TX,YARD_HOU_01,21.7,2025-06-08 07:00:00,2025-06-08 16:01:11,9.0,long_distance,142,19,74,0,235,314,1,317,79,0
TOW000255,CLM002045,VEH002045,P015,78664,Round Rock,TX,YARD_AUS_01,14.2,2025-03-23 22:00:00,2025-03-24 03:34:23,5.6,after_hours,119,15,61,0,195,297,1,273,102,0
TOW000256,CLM001658,VEH001658,P003,78664,Round Rock,TX,YARD_DAL_01,39.6,2025-06-09 13:00:00,2025-06-09 22:00:53,9.0,priority,198,31,106,0,335,431,0,506,96,0
TOW000257,CLM007404,VEH007404,P013,78664,Round Rock,TX,YARD_HOU_01,12.1,2025-07-23 17:00:00,2025-07-24 04:26:07,11.4,heavy_vehicle,333,14,187,0,534,626,0,556,92,0
TOW000258,CLM005332,VEH005332,P028,77520,Baytown,TX,YARD_OKC_01,36.0,2025-05-25 08:00:00,2025-05-25 12:11:27,4.2,standard,187,26,100,0,312,466,0,460,154,0
TOW000259,CLM007870,VEH007870,P004,77002,Houston,TX,YARD_DAL_01,9.8,2025-04-13 11:00:00,2025-04-13 14:12:00,3.2,standard,105,10,53,0,168,231,0,195,63,0
TOW000260,CLM007926,VEH007926,P032,73102,Oklahoma City,OK,YARD_OKC_01,9.8,2025-04-02 22:00:00,2025-04-03 04:22:18,6.4,standard,105,10,53,0,168,194,0,194,26,0
TOW000261,CLM001437,VEH001437,P031,77002,Houston,TX,YARD_AUS_01,31.2,2025-07-22 07:00:00,2025-07-22 11:01:12,4.0,long_distance,172,27,91,0,290,408,0,352,118,0
TOW000262,CLM005831,VEH005831,P003,78701,Austin,TX,YARD_OKC_01,22.3,2025-07-28 08:00:00,2025-07-28 11:15:37,3.3,after_hours,144,26,75,286,286,424,1,469,138,1
TOW000263,CLM000214,VEH000214,P024,78664,Round Rock,TX,YARD_OKC_01,14.5,2025-02-28 18:00:00,2025-02-28 23:00:17,5.0,priority,120,12,61,0,193,233,1,251,40,0
TOW000264,CLM001369,VEH001369,P004,77520,Baytown,TX,YARD_OKC_01,18.4,2025-04-09 07:00:00,2025-04-09 14:17:23,7.3,priority,132,22,68,0,222,290,1,281,68,0
TOW000265,CLM006337,VEH006337,P014,77520,Baytown,TX,YARD_AUS_01,18.6,2025-03-12 15:00:00,2025-03-12 19:02:21,4.0,long_distance,133,11,68,0,212,269,0,242,57,0
TOW000266,CLM006461,VEH006461,P037,77002,Houston,TX,YARD_AUS_01,10.1,2025-01-08 10:00:00,2025-01-08 17:29:06,7.5,priority,106,8,53,0,167,257,1,263,90,0
TOW000267,CLM004037,VEH004037,P015,78664,Round Rock,TX,YARD_OKC_01,22.3,2025-02-22 18:00:00,2025-02-23 01:56:04,7.9,priority,144,26,75,0,245,283,1,326,38,0
TOW000268,CLM004345,VEH004345,P007,78701,Austin,TX,YARD_OKC_01,6.9,2025-02-06 14:00:00,2025-02-06 18:03:48,4.1,standard,96,4,47,0,148,222,0,219,74,0
TOW000269,CLM008155,VEH008155,P026,78664,Round Rock,TX,YARD_HOU_01,17.8,2025-06-22 22:00:00,2025-06-23 06:37:48,8.6,standard,130,15,67,408,408,560,0,571,152,1
TOW000270,CLM009693,VEH009693,P003,75024,Plano,TX,YARD_OKC_01,14.0,2025-03-26 13:00:00,2025-03-26 18:24:11,5.4,priority,118,12,60,0,191,267,1,277,76,0
TOW000271,CLM007345,VEH007345,P040,75149,Mesquite,TX,YARD_AUS_01,8.9,2025-06-25 21:00:00,2025-06-25 23:25:27,2.4,standard,103,9,51,0,163,214,1,206,51,0
TOW000272,CLM001535,VEH001535,P025,77002,Houston,TX,YARD_DAL_01,39.5,2025-04-20 07:00:00,2025-04-20 13:06:34,6.1,standard,197,27,106,458,458,680,1,739,222,1
TOW000273,CLM002415,VEH002415,P003,75149,Mesquite,TX,YARD_DAL_01,53.5,2025-03-07 11:00:00,2025-03-07 15:06:11,4.1,long_distance,241,59,131,0,431,492,1,466,61,0
TOW000274,CLM001072,VEH001072,P035,73102,Oklahoma City,OK,YARD_OKC_01,13.3,2025-05-20 14:00:00,2025-05-20 19:38:27,5.6,after_hours,116,10,59,0,185,239,0,258,54,0
