yard_id,yard_name,region,zone_id,row_id,slot_id,zone_type,distance_to_gate_meters,distance_to_office_meters,distance_to_loading_area_meters,capacity,current_occupancy,occupancy_rate,congestion_score,accessibility_score,equipment_required,surface_type,indoor_flag,active_flag
YARD_DAL_01,Dallas North Yard,Texas,NR,NR08,NR08-020,non_running,1090,1020,888,1,1,1.00,42,46,forklift,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH08,LTH08-021,long_term_hold,1207,1195,1006,1,0,0.00,36,54,loader,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA08,FA08-022,fast_access,67,235,125,1,1,1.00,31,91,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A08,A08-023,standard,696,593,645,1,1,1.00,54,63,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B08,B08-024,standard,443,455,627,1,1,1.00,70,60,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF08,OF08-025,overflow,1245,1292,1448,1,1,1.00,71,34,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV09,HV09-001,heavy_vehicle,860,944,805,1,0,0.00,41,40,heavy_tow,mixed,0,0
YARD_DAL_01,Dallas North Yard,Texas,NR,NR09,NR09-002,non_running,742,750,676,1,1,1.00,55,63,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH09,LTH09-003,long_term_hold,967,867,985,1,1,1.00,48,47,loader,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA09,FA09-004,fast_access,168,159,136,1,1,1.00,29,85,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A09,A09-005,standard,336,367,328,1,0,0.00,54,78,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B09,B09-006,standard,730,696,858,1,1,1.00,67,81,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF09,OF09-007,overflow,1017,1042,836,1,1,1.00,93,29,forklift,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV09,HV09-008,heavy_vehicle,1298,1431,1352,1,1,1.00,70,63,heavy_tow,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR09,NR09-009,non_running,882,1020,912,1,1,1.00,68,42,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH09,LTH09-010,long_term_hold,1528,1580,1541,1,1,1.00,28,39,loader,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA09,FA09-011,fast_access,118,20,279,1,1,1.00,11,94,none,paved,1,1
YARD_DAL_01,Dallas North Yard,Texas,A,A09,A09-012,standard,245,120,266,1,0,0.00,59,56,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B09,B09-013,standard,318,373,289,1,1,1.00,66,78,none,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF09,OF09-014,overflow,1623,1801,1679,1,1,1.00,84,17,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV09,HV09-015,heavy_vehicle,571,476,723,1,1,1.00,46,52,heavy_tow,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR09,NR09-016,non_running,373,491,370,1,1,1.00,59,64,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH09,LTH09-017,long_term_hold,953,889,1104,1,1,1.00,54,36,loader,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA09,FA09-018,fast_access,147,38,231,1,1,1.00,11,89,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A09,A09-019,standard,229,293,128,1,1,1.00,40,78,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B09,B09-020,standard,237,196,434,1,0,0.00,33,71,none,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF09,OF09-021,overflow,1506,1684,1552,1,1,1.00,75,24,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV09,HV09-022,heavy_vehicle,512,441,612,1,1,1.00,70,65,heavy_tow,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR09,NR09-023,non_running,398,401,534,1,1,1.00,62,59,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH09,LTH09-024,long_term_hold,1085,1048,1299,1,1,1.00,36,49,loader,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA09,FA09-025,fast_access,76,129,141,1,1,1.00,39,83,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A10,A10-001,standard,518,547,345,1,0,0.00,66,57,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B10,B10-002,standard,232,380,32,1,1,1.00,42,67,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF10,OF10-003,overflow,1294,1304,1229,1,1,1.00,90,21,forklift,mixed,0,0
YARD_DAL_01,Dallas North Yard,Texas,HV,HV10,HV10-004,heavy_vehicle,644,729,548,1,0,0.00,42,58,heavy_tow,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR10,NR10-005,non_running,756,740,730,1,1,1.00,55,70,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH10,LTH10-006,long_term_hold,1015,1109,1033,1,1,1.00,41,36,loader,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA10,FA10-007,fast_access,160,211,20,1,1,1.00,30,88,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A10,A10-008,standard,447,500,378,1,1,1.00,60,84,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B10,B10-009,standard,568,689,683,1,1,1.00,61,81,none,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF10,OF10-010,overflow,1850,1870,1716,1,1,1.00,91,29,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV10,HV10-011,heavy_vehicle,638,746,435,1,0,0.00,69,55,heavy_tow,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR10,NR10-012,non_running,1034,1196,932,1,1,1.00,43,35,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH10,LTH10-013,long_term_hold,923,1079,1029,1,1,1.00,57,39,loader,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA10,FA10-014,fast_access,163,285,153,1,1,1.00,41,82,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A10,A10-015,standard,473,533,665,1,1,1.00,26,71,none,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B10,B10-016,standard,278,435,327,1,1,1.00,58,59,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF10,OF10-017,overflow,1662,1737,1731,1,0,0.00,65,26,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV10,HV10-018,heavy_vehicle,757,929,925,1,0,0.00,40,55,heavy_tow,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR10,NR10-019,non_running,736,580,875,1,1,1.00,75,65,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH10,LTH10-020,long_term_hold,1144,1032,1194,1,0,0.00,46,43,loader,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA10,FA10-021,fast_access,161,144,219,1,0,0.00,27,83,none,gravel,1,1
YARD_DAL_01,Dallas North Yard,Texas,A,A10,A10-022,standard,502,415,667,1,1,1.00,26,85,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B10,B10-023,standard,258,388,465,1,1,1.00,44,60,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF10,OF10-024,overflow,1529,1409,1565,1,1,1.00,84,39,forklift,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV10,HV10-025,heavy_vehicle,550,564,639,1,0,0.00,62,42,heavy_tow,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR11,NR11-001,non_running,756,826,787,1,1,1.00,60,36,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH11,LTH11-002,long_term_hold,1084,1262,1058,1,0,0.00,52,30,loader,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA11,FA11-003,fast_access,103,137,247,1,1,1.00,14,84,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A11,A11-004,standard,549,546,556,1,1,1.00,31,57,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B11,B11-005,standard,315,440,379,1,1,1.00,30,60,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF11,OF11-006,overflow,1033,1179,1214,1,1,1.00,82,32,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV11,HV11-007,heavy_vehicle,748,874,652,1,0,0.00,61,47,heavy_tow,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR11,NR11-008,non_running,739,716,771,1,1,1.00,50,43,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH11,LTH11-009,long_term_hold,982,861,946,1,1,1.00,51,34,loader,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA11,FA11-010,fast_access,166,161,20,1,1,1.00,22,96,none,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A11,A11-011,standard,517,690,601,1,1,1.00,53,65,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B11,B11-012,standard,385,428,328,1,1,1.00,55,65,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF11,OF11-013,overflow,1855,1887,1778,1,1,1.00,96,40,forklift,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV11,HV11-014,heavy_vehicle,566,685,438,1,1,1.00,71,41,heavy_tow,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR11,NR11-015,non_running,1094,1083,1299,1,1,1.00,69,48,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH11,LTH11-016,long_term_hold,1514,1678,1449,1,1,1.00,51,46,loader,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA11,FA11-017,fast_access,148,294,173,1,1,1.00,34,84,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A11,A11-018,standard,608,632,747,1,1,1.00,59,56,none,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B11,B11-019,standard,267,447,228,1,1,1.00,31,79,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF11,OF11-020,overflow,1668,1562,1453,1,1,1.00,81,45,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV11,HV11-021,heavy_vehicle,1214,1348,1107,1,1,1.00,68,52,heavy_tow,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR11,NR11-022,non_running,1045,897,1072,1,1,1.00,77,67,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH11,LTH11-023,long_term_hold,787,699,745,1,0,0.00,32,51,loader,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA11,FA11-024,fast_access,92,20,96,1,1,1.00,43,97,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A11,A11-025,standard,225,240,336,1,1,1.00,70,58,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B12,B12-001,standard,429,438,495,1,1,1.00,58,60,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF12,OF12-002,overflow,1679,1740,1661,1,1,1.00,71,20,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV12,HV12-003,heavy_vehicle,652,494,792,1,1,1.00,63,53,heavy_tow,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR12,NR12-004,non_running,1070,1184,945,1,1,1.00,44,41,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH12,LTH12-005,long_term_hold,816,926,923,1,0,0.00,41,46,loader,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA12,FA12-006,fast_access,140,214,236,1,1,1.00,17,93,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A12,A12-007,standard,266,228,202,1,1,1.00,68,59,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B12,B12-008,standard,324,234,398,1,1,1.00,57,67,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF12,OF12-009,overflow,1204,1115,1079,1,1,1.00,95,20,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV12,HV12-010,heavy_vehicle,504,413,383,1,1,1.00,57,65,heavy_tow,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR12,NR12-011,non_running,867,958,859,1,1,1.00,81,66,forklift,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH12,LTH12-012,long_term_hold,871,823,800,1,1,1.00,30,43,loader,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA12,FA12-013,fast_access,113,206,174,1,1,1.00,20,96,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A12,A12-014,standard,736,597,905,1,1,1.00,48,72,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B12,B12-015,standard,615,581,547,1,0,0.00,31,78,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF12,OF12-016,overflow,1388,1452,1228,1,1,1.00,82,42,forklift,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV12,HV12-017,heavy_vehicle,1280,1432,1383,1,1,1.00,72,57,heavy_tow,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR12,NR12-018,non_running,561,673,484,1,1,1.00,53,38,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH12,LTH12-019,long_term_hold,1420,1523,1547,1,1,1.00,43,34,loader,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA12,FA12-020,fast_access,145,49,284,1,1,1.00,13,90,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A12,A12-021,standard,433,568,536,1,1,1.00,68,67,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B12,B12-022,standard,642,529,628,1,1,1.00,29,75,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF12,OF12-023,overflow,1605,1742,1386,1,1,1.00,89,45,forklift,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV12,HV12-024,heavy_vehicle,545,568,760,1,1,1.00,64,55,heavy_tow,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR12,NR12-025,non_running,573,578,777,1,1,1.00,67,48,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH13,LTH13-001,long_term_hold,833,848,962,1,1,1.00,61,52,loader,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA13,FA13-002,fast_access,157,77,162,1,0,0.00,11,85,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A13,A13-003,standard,315,295,142,1,1,1.00,66,64,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B13,B13-004,standard,560,426,542,1,1,1.00,67,83,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF13,OF13-005,overflow,1329,1217,1109,1,1,1.00,87,35,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV13,HV13-006,heavy_vehicle,1057,901,841,1,1,1.00,49,51,heavy_tow,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR13,NR13-007,non_running,782,739,758,1,1,1.00,84,43,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH13,LTH13-008,long_term_hold,805,715,780,1,0,0.00,45,36,loader,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA13,FA13-009,fast_access,74,20,166,1,1,1.00,19,84,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A13,A13-010,standard,335,286,159,1,1,1.00,51,74,none,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B13,B13-011,standard,306,365,247,1,1,1.00,62,78,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF13,OF13-012,overflow,1022,1173,947,1,1,1.00,75,32,forklift,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV13,HV13-013,heavy_vehicle,1124,1224,1000,1,1,1.00,54,41,heavy_tow,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR13,NR13-014,non_running,405,368,440,1,1,1.00,55,66,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH13,LTH13-015,long_term_hold,712,750,932,1,1,1.00,48,54,loader,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA13,FA13-016,fast_access,179,56,20,1,0,0.00,21,97,none,gravel,1,1
YARD_DAL_01,Dallas North Yard,Texas,A,A13,A13-017,standard,241,337,413,1,1,1.00,50,71,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B13,B13-018,standard,264,182,186,1,1,1.00,65,72,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF13,OF13-019,overflow,1266,1406,1370,1,1,1.00,69,32,forklift,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV13,HV13-020,heavy_vehicle,1108,1070,917,1,1,1.00,39,44,heavy_tow,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR13,NR13-021,non_running,468,644,627,1,1,1.00,69,38,forklift,paved,0,0
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH13,LTH13-022,long_term_hold,840,857,887,1,1,1.00,25,30,loader,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA13,FA13-023,fast_access,106,83,261,1,1,1.00,20,93,none,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A13,A13-024,standard,619,754,720,1,1,1.00,42,71,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B13,B13-025,standard,548,473,516,1,0,0.00,28,70,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF14,OF14-001,overflow,1086,948,1305,1,1,1.00,74,38,forklift,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV14,HV14-002,heavy_vehicle,933,864,1152,1,0,0.00,58,47,heavy_tow,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR14,NR14-003,non_running,1081,1048,1074,1,1,1.00,81,61,forklift,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH14,LTH14-004,long_term_hold,1545,1642,1669,1,1,1.00,29,43,loader,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA14,FA14-005,fast_access,172,250,96,1,1,1.00,12,94,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A14,A14-006,standard,647,775,828,1,1,1.00,25,66,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B14,B14-007,standard,655,595,810,1,0,0.00,48,73,none,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF14,OF14-008,overflow,1352,1204,1251,1,1,1.00,69,15,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV14,HV14-009,heavy_vehicle,1160,1336,1132,1,1,1.00,35,65,heavy_tow,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR14,NR14-010,non_running,456,510,487,1,0,0.00,53,68,forklift,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH14,LTH14-011,long_term_hold,845,803,1057,1,1,1.00,42,27,loader,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA14,FA14-012,fast_access,135,233,20,1,1,1.00,39,84,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A14,A14-013,standard,243,204,172,1,0,0.00,52,76,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B14,B14-014,standard,582,584,593,1,1,1.00,69,81,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF14,OF14-015,overflow,1265,1160,1124,1,1,1.00,68,39,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV14,HV14-016,heavy_vehicle,771,717,782,1,1,1.00,61,38,heavy_tow,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR14,NR14-017,non_running,472,467,675,1,0,0.00,45,45,forklift,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH14,LTH14-018,long_term_hold,920,887,882,1,1,1.00,45,29,loader,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA14,FA14-019,fast_access,116,163,333,1,1,1.00,26,87,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A14,A14-020,standard,653,555,439,1,1,1.00,31,80,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B14,B14-021,standard,407,437,538,1,1,1.00,33,61,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF14,OF14-022,overflow,1380,1321,1490,1,0,0.00,64,15,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV14,HV14-023,heavy_vehicle,1299,1375,1104,1,1,1.00,56,38,heavy_tow,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR14,NR14-024,non_running,1091,1149,959,1,1,1.00,65,66,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH14,LTH14-025,long_term_hold,981,838,1075,1,0,0.00,42,39,loader,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA15,FA15-001,fast_access,115,200,20,1,1,1.00,41,95,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A15,A15-002,standard,718,836,904,1,0,0.00,40,75,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B15,B15-003,standard,547,563,616,1,1,1.00,55,72,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF15,OF15-004,overflow,1218,1073,1413,1,1,1.00,61,25,forklift,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV15,HV15-005,heavy_vehicle,933,892,794,1,0,0.00,68,46,heavy_tow,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR15,NR15-006,non_running,622,574,696,1,1,1.00,74,38,forklift,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH15,LTH15-007,long_term_hold,1063,1065,1255,1,1,1.00,36,30,loader,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA15,FA15-008,fast_access,47,20,255,1,1,1.00,32,86,none,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A15,A15-009,standard,496,364,395,1,1,1.00,36,70,none,gravel,0,0
YARD_DAL_01,Dallas North Yard,Texas,B,B15,B15-010,standard,669,612,861,1,0,0.00,25,65,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF15,OF15-011,overflow,1512,1424,1688,1,1,1.00,63,15,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV15,HV15-012,heavy_vehicle,823,1002,805,1,0,0.00,39,46,heavy_tow,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR15,NR15-013,non_running,680,743,865,1,1,1.00,48,45,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH15,LTH15-014,long_term_hold,1024,1178,1206,1,0,0.00,36,47,loader,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA15,FA15-015,fast_access,84,74,20,1,1,1.00,34,91,none,paved,1,1
YARD_DAL_01,Dallas North Yard,Texas,A,A15,A15-016,standard,580,582,774,1,1,1.00,61,56,none,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B15,B15-017,standard,286,165,187,1,1,1.00,56,59,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF15,OF15-018,overflow,1031,978,938,1,1,1.00,81,29,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV15,HV15-019,heavy_vehicle,1255,1292,1259,1,1,1.00,41,58,heavy_tow,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR15,NR15-020,non_running,773,805,604,1,1,1.00,71,59,forklift,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH15,LTH15-021,long_term_hold,1291,1148,1221,1,1,1.00,39,30,loader,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA15,FA15-022,fast_access,66,98,20,1,1,1.00,14,92,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A15,A15-023,standard,275,362,415,1,0,0.00,46,74,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B15,B15-024,standard,348,215,179,1,1,1.00,63,83,none,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF15,OF15-025,overflow,1688,1804,1603,1,1,1.00,95,38,forklift,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV16,HV16-001,heavy_vehicle,548,639,406,1,1,1.00,38,47,heavy_tow,paved,0,0
YARD_DAL_01,Dallas North Yard,Texas,NR,NR16,NR16-002,non_running,439,292,324,1,1,1.00,58,65,forklift,paved,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH16,LTH16-003,long_term_hold,783,826,804,1,1,1.00,55,52,loader,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA16,FA16-004,fast_access,63,98,32,1,1,1.00,44,94,none,paved,1,1
YARD_DAL_01,Dallas North Yard,Texas,A,A16,A16-005,standard,449,320,306,1,1,1.00,39,81,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B16,B16-006,standard,267,318,434,1,1,1.00,67,66,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF16,OF16-007,overflow,1642,1725,1715,1,0,0.00,93,28,forklift,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV16,HV16-008,heavy_vehicle,530,387,567,1,0,0.00,60,63,heavy_tow,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,NR,NR16,NR16-009,non_running,935,1004,803,1,1,1.00,83,44,forklift,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,LTH,LTH16,LTH16-010,long_term_hold,916,796,1045,1,1,1.00,37,29,loader,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,FA,FA16,FA16-011,fast_access,77,20,20,1,1,1.00,26,92,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,A,A16,A16-012,standard,462,308,644,1,0,0.00,58,69,none,dirt,0,1
YARD_DAL_01,Dallas North Yard,Texas,B,B16,B16-013,standard,609,739,690,1,1,1.00,32,68,none,gravel,0,1
YARD_DAL_01,Dallas North Yard,Texas,OF,OF16,OF16-014,overflow,1055,1041,1109,1,1,1.00,66,33,forklift,mixed,0,1
YARD_DAL_01,Dallas North Yard,Texas,HV,HV16,HV16-015,heavy_vehicle,720,871,742,1,1,1.00,59,55,heavy_tow,paved,0,1
