location_event_id,vehicle_id,yard_id,assigned_zone_id,assigned_row_id,assigned_slot_id,assignment_date,relocation_count,relocated_flag,current_location_flag,initial_priority_score,final_priority_score,allocation_strategy,assigned_by,assignment_reason
LOC000185,VEH000185,YARD_OKC_01,A,A01,A01-023,2025-04-12 04:45:00,0,0,1,78.8,78.8,first_available,simulation,overflow_capacity
LOC000186,VEH000186,YARD_DAL_01,B,B05,B05-008,2025-02-28 02:25:00,0,0,1,72.9,72.9,first_available,system,high_priority
LOC000187,VEH000187,YARD_AUS_01,A,A15,A15-016,2025-02-04 01:03:00,0,0,1,68.1,68.1,random,system,high_priority
LOC000188,VEH000188,YARD_OKC_01,B,B17,B17-002,2025-06-06 05:35:00,0,0,1,72.5,72.5,priority_based,simulation,overflow_capacity
LOC000189,VEH000189,YARD_DAL_01,B,B01,B01-010,2025-03-17 01:51:00,0,0,1,73.1,73.1,first_available,simulation,overflow_capacity
LOC000190,VEH000190,YARD_HOU_01,A,A15,A15-023,2025-01-27 04:25:00,0,0,1,80.6,80.6,optimized,simulation,high_priority
LOC000191,VEH000191,YARD_DAL_01,A,A11,A11-025,2025-02-09 01:05:00,0,0,1,59.2,59.2,priority_based,system,high_priority
LOC000192,VEH000192,YARD_OKC_01,FA,FA16,FA16-004,2025-03-02 04:12:00,0,0,1,78.7,78.7,optimized,system,standard_storage
LOC000193,VEH000193,YARD_OKC_01,B,B12,B12-022,2025-07-15 06:17:00,0,0,1,71.0,71.0,first_available,yard_manager,special_equipment
LOC000194,VEH000194,YARD_HOU_01,A,A03,A03-008,2025-02-19 05:06:00,0,0,1,84.6,84.6,priority_based,system,high_priority
LOC000195,VEH000195,YARD_DAL_01,B,B12,B12-001,2025-06-25 07:50:00,0,0,1,71.7,71.7,optimized,system,overflow_capacity
LOC000196,VEH000196,YARD_HOU_01,FA,FA05,FA05-006,2025-02-13 08:11:00,0,0,1,81.4,81.4,priority_based,system,special_equipment
LOC000197,VEH000197,YARD_HOU_01,A,A17,A17-001,2025-06-01 01:05:00,0,0,1,68.6,68.6,first_available,system,standard_storage
LOC000198,VEH000198,YARD_HOU_01,FA,FA16,FA16-025,2025-02-27 07:48:00,0,0,1,86.2,86.2,priority_based,system,standard_storage
LOC000199,VEH000199,YARD_DAL_01,B,B01,B01-024,2025-04-22 01:23:00,0,0,1,83.3,83.3,first_available,yard_manager,special_equipment
LOC000200,VEH000200,YARD_DAL_01,B,B09,B09-006,2025-05-09 08:56:00,0,0,1,81.0,81.0,priority_based,yard_manager,standard_storage
LOC000201,VEH000201,YARD_OKC_01,A,A09,A09-019,2025-02-16 01:33:00,0,0,1,90.4,90.4,optimized,system,overflow_capacity
LOC000202,VEH000202,YARD_DAL_01,B,B01,B01-003,2025-06-28 02:07:00,0,0,1,75.4,75.4,priority_based,yard_manager,overflow_capacity
LOC000203,VEH000203,YARD_DAL_01,B,B19,B19-015,2025-03-04 01:24:00,0,0,1,92.9,92.9,optimized,system,long_term_hold
LOC000204,VEH000204,YARD_DAL_01,FA,FA06,FA06-009,2025-05-09 05:42:00,0,0,1,87.7,87.7,optimized,yard_manager,overflow_capacity
LOC000205,VEH000205,YARD_DAL_01,NR,NR08,NR08-013,2025-01-28 02:48:00,0,0,1,64.1,64.1,first_available,simulation,special_equipment
LOC000206,VEH000206,YARD_HOU_01,LTH,LTH02,LTH02-024,2025-05-04 08:29:00,0,0,1,80.8,80.8,random,simulation,special_equipment
LOC000207,VEH000207,YARD_AUS_01,FA,FA03,FA03-014,2025-05-17 05:35:00,0,0,1,75.5,75.5,optimized,yard_manager,overflow_capacity
LOC000208,VEH000208,YARD_OKC_01,NR,NR13,NR13-014,2025-02-11 06:27:00,0,0,1,86.6,86.6,first_available,simulation,long_term_hold
LOC000209,VEH000209,YARD_DAL_01,B,B02,B02-006,2025-05-24 06:18:00,0,0,1,63.3,63.3,optimized,system,standard_storage
LOC000210,VEH000210,YARD_AUS_01,B,B08,B08-003,2025-06-11 05:07:00,0,0,1,87.7,87.7,first_available,yard_manager,high_priority
LOC000211,VEH000211,YARD_HOU_01,A,A09,A09-019,2025-01-16 05:01:00,0,0,1,78.1,78.1,priority_based,yard_manager,overflow_capacity
LOC000212,VEH000212,YARD_HOU_01,B,B20,B20-011,2025-04-17 04:57:00,0,0,1,71.1,71.1,first_available,system,long_term_hold
LOC000213,VEH000213,YARD_OKC_01,A,A10,A10-001,2025-05-25 04:46:00,0,0,1,92.2,92.2,first_available,yard_manager,long_term_hold
LOC000214,VEH000214,YARD_OKC_01,FA,FA03,FA03-014,2025-03-01 08:36:00,0,0,1,78.5,78.5,optimized,system,long_term_hold
LOC000215,VEH000215,YARD_OKC_01,NR,NR10,NR10-012,2025-04-19 05:50:00,0,0,1,81.0,81.0,first_available,yard_manager,special_equipment
LOC000216,VEH000216,YARD_DAL_01,B,B13,B13-011,2025-07-30 01:11:00,0,0,1,74.5,74.5,priority_based,yard_manager,overflow_capacity
LOC000217,VEH000217,YARD_HOU_01,LTH,LTH18,LTH18-023,2025-07-03 07:47:00,0,0,1,84.6,84.6,first_available,yard_manager,long_term_hold
LOC000218,VEH000218,YARD_AUS_01,B,B19,B19-015,2025-05-06 07:38:00,0,0,1,73.5,73.5,optimized,system,high_priority
LOC000219,VEH000219,YARD_DAL_01,A,A14,A14-020,2025-07-07 03:23:00,0,0,1,64.9,64.9,optimized,simulation,standard_storage
LOC000220,VEH000220,YARD_AUS_01,FA,FA16,FA16-011,2025-06-14 06:21:00,0,0,1,79.9,79.9,priority_based,system,special_equipment
LOC000221,VEH000221,YARD_HOU_01,B,B08,B08-010,2025-06-19 07:06:00,0,0,1,68.3,68.3,optimized,simulation,high_priority
LOC000222,VEH000222,YARD_DAL_01,A,A15,A15-009,2025-05-31 04:48:00,0,0,1,76.4,76.4,priority_based,simulation,standard_storage
LOC000223,VEH000223,YARD_AUS_01,A,A16,A16-005,2025-03-29 08:25:00,0,0,1,86.1,86.1,first_available,simulation,high_priority
LOC000224,VEH000224,YARD_AUS_01,FA,FA03,FA03-021,2025-05-13 03:18:00,0,0,1,80.3,80.3,priority_based,simulation,overflow_capacity
LOC000225,VEH000225,YARD_OKC_01,FA,FA11,FA11-024,2025-04-19 01:03:00,0,0,1,77.5,77.5,priority_based,system,overflow_capacity
LOC000226,VEH000226,YARD_DAL_01,A,A12,A12-007,2025-05-28 04:53:00,0,0,1,83.2,83.2,optimized,yard_manager,long_term_hold
LOC000227,VEH000227,YARD_OKC_01,NR,NR04,NR04-001,2025-07-10 06:36:00,0,0,1,77.1,77.1,random,system,high_priority
LOC000228,VEH000228,YARD_OKC_01,FA,FA08,FA08-001,2025-03-22 01:48:00,0,0,1,78.4,78.4,priority_based,yard_manager,overflow_capacity
LOC000229,VEH000229,YARD_DAL_01,A,A20,A20-024,2025-04-08 07:25:00,0,0,1,85.9,85.9,first_available,system,long_term_hold
LOC000230,VEH000230,YARD_HOU_01,B,B03,B03-002,2025-03-16 08:52:00,0,0,1,85.9,85.9,optimized,system,special_equipment
LOC000231,VEH000231,YARD_DAL_01,A,A17,A17-001,2025-02-10 02:55:00,0,0,1,80.2,80.2,first_available,simulation,overflow_capacity
LOC000232,VEH000232,YARD_DAL_01,B,B10,B10-023,2025-02-22 01:08:00,0,0,1,76.4,76.4,priority_based,yard_manager,high_priority
LOC000233,VEH000233,YARD_DAL_01,A,A08,A08-009,2025-03-08 01:41:00,0,0,1,90.4,90.4,random,system,special_equipment
LOC000234,VEH000234,YARD_DAL_01,A,A20,A20-010,2025-07-15 05:01:00,0,0,1,52.0,52.0,first_available,system,long_term_hold
LOC000235,VEH000235,YARD_OKC_01,OF,OF11,OF11-020,2025-07-30 08:23:00,0,0,1,87.3,87.3,random,yard_manager,overflow_capacity
LOC000236,VEH000236,YARD_DAL_01,OF,OF01,OF01-018,2025-03-06 08:47:00,0,0,1,91.6,91.6,first_available,system,standard_storage
LOC000237,VEH000237,YARD_OKC_01,OF,OF15,OF15-004,2025-01-22 03:24:00,0,0,1,85.6,85.6,random,system,overflow_capacity
LOC000238,VEH000238,YARD_AUS_01,FA,FA12,FA12-013,2025-02-06 02:49:00,0,0,1,90.0,90.0,priority_based,yard_manager,high_priority
LOC000239,VEH000239,YARD_OKC_01,A,A02,A02-012,2025-06-22 02:43:00,0,0,1,82.3,82.3,priority_based,system,special_equipment
LOC000240,VEH000240,YARD_OKC_01,A,A17,A17-022,2025-03-27 02:38:00,0,0,1,76.7,76.7,first_available,system,special_equipment
LOC000241,VEH000241,YARD_DAL_01,B,B13,B13-025,2025-02-25 02:08:00,0,0,1,87.0,87.0,optimized,system,long_term_hold
LOC000242,VEH000242,YARD_OKC_01,NR,NR20,NR20-007,2025-05-07 03:48:00,0,0,1,80.1,80.1,first_available,yard_manager,special_equipment
LOC000243,VEH000243,YARD_HOU_01,FA,FA06,FA06-009,2025-03-29 03:50:00,0,0,1,81.1,81.1,priority_based,yard_manager,high_priority
LOC000244,VEH000244,YARD_AUS_01,A,A08,A08-016,2025-06-16 07:34:00,0,0,1,59.1,59.1,random,system,overflow_capacity
LOC000245,VEH000245,YARD_AUS_01,NR,NR14,NR14-010,2025-05-19 06:59:00,0,0,1,83.4,83.4,first_available,yard_manager,special_equipment
LOC000246,VEH000246,YARD_OKC_01,OF,OF05,OF05-023,2025-05-23 02:28:00,0,0,1,90.4,90.4,first_available,system,standard_storage
LOC000247,VEH000247,YARD_HOU_01,A,A11,A11-025,2025-05-27 08:27:00,0,0,1,80.2,80.2,priority_based,system,special_equipment
LOC000248,VEH000248,YARD_AUS_01,LTH,LTH12,LTH12-012,2025-06-01 01:25:00,0,0,1,67.5,67.5,priority_based,system,high_priority
LOC000249,VEH000249,YARD_DAL_01,B,B17,B17-009,2025-07-17 01:03:00,0,0,1,64.9,64.9,optimized,yard_manager,standard_storage
LOC000250,VEH000250,YARD_DAL_01,OF,OF04,OF04-006,2025-01-25 05:21:00,0,0,1,85.6,85.6,first_available,system,high_priority
LOC000251,VEH000251,YARD_HOU_01,A,A03,A03-015,2025-03-24 06:55:00,0,0,1,61.8,61.8,first_available,system,high_priority
LOC000252,VEH000252,YARD_DAL_01,A,A14,A14-020,2025-06-17 04:13:00,0,0,1,64.9,64.9,random,system,overflow_capacity
LOC000253,VEH000253,YARD_OKC_01,FA,FA11,FA11-017,2025-04-16 08:14:00,0,0,1,79.7,79.7,priority_based,yard_manager,special_equipment
LOC000254,VEH000254,YARD_DAL_01,A,A16,A16-012,2025-04-12 02:35:00,0,0,1,70.8,70.8,first_available,system,standard_storage
LOC000255,VEH000255,YARD_HOU_01,NR,NR07,NR07-003,2025-01-23 06:34:00,0,0,1,74.5,74.5,priority_based,yard_manager,special_equipment
LOC000256,VEH000256,YARD_AUS_01,B,B20,B20-025,2025-04-09 01:37:00,0,0,1,73.6,73.6,first_available,system,long_term_hold
LOC000257,VEH000257,YARD_AUS_01,B,B16,B16-013,2025-02-02 06:38:00,0,0,1,86.7,86.7,optimized,system,long_term_hold
LOC000258,VEH000258,YARD_OKC_01,NR,NR08,NR08-013,2025-06-09 07:03:00,0,0,1,72.8,72.8,priority_based,system,special_equipment
LOC000259,VEH000259,YARD_OKC_01,FA,FA09,FA09-004,2025-07-09 01:09:00,0,0,1,75.6,75.6,priority_based,system,standard_storage
LOC000260,VEH000260,YARD_AUS_01,OF,OF03,OF03-024,2025-05-21 04:13:00,0,0,1,92.0,92.0,first_available,yard_manager,overflow_capacity
LOC000261,VEH000261,YARD_HOU_01,HV,HV16,HV16-015,2025-02-16 08:19:00,0,0,1,60.2,60.2,first_available,yard_manager,high_priority
LOC000262,VEH000262,YARD_DAL_01,A,A10,A10-015,2025-04-09 02:24:00,0,0,1,83.2,83.2,random,yard_manager,standard_storage
LOC000263,VEH000263,YARD_DAL_01,OF,OF03,OF03-017,2025-07-30 01:52:00,0,0,1,76.4,76.4,random,system,overflow_capacity
LOC000264,VEH000264,YARD_HOU_01,A,A16,A16-012,2025-01-20 01:32:00,0,0,1,75.3,75.3,priority_based,system,standard_storage
LOC000265,VEH000265,YARD_DAL_01,FA,FA17,FA17-021,2025-05-01 03:07:00,0,0,1,85.9,85.9,priority_based,system,high_priority
LOC000266,VEH000266,YARD_DAL_01,NR,NR17,NR17-012,2025-07-05 05:38:00,0,0,1,93.4,93.4,first_available,system,standard_storage
LOC000267,VEH000267,YARD_AUS_01,A,A04,A04-018,2025-05-22 07:08:00,0,0,1,90.0,90.0,optimized,system,special_equipment
LOC000268,VEH000268,YARD_DAL_01,B,B09,B09-013,2025-01-02 05:20:00,0,0,1,69.0,69.0,priority_based,system,special_equipment
LOC000269,VEH000269,YARD_HOU_01,A,A05,A05-007,2025-03-19 08:04:00,0,0,1,71.0,71.0,optimized,system,high_priority
LOC000270,VEH000270,YARD_AUS_01,NR,NR01,NR01-020,2025-06-07 04:22:00,0,0,1,88.1,88.1,random,system,special_equipment
LOC000271,VEH000271,YARD_HOU_01,OF,OF11,OF11-006,2025-05-07 05:36:00,0,0,1,96.5,96.5,first_available,yard_manager,standard_storage
LOC000272,VEH000272,YARD_OKC_01,A,A15,A15-023,2025-04-29 04:58:00,0,0,1,86.9,86.9,priority_based,simulation,standard_storage
LOC000273,VEH000273,YARD_OKC_01,B,B02,B02-020,2025-03-19 07:50:00,0,0,1,84.4,84.4,priority_based,simulation,overflow_capacity
LOC000274,VEH000274,YARD_OKC_01,FA,FA02,FA02-011,2025-02-22 02:01:00,0,0,1,85.5,85.5,optimized,system,high_priority
LOC000275,VEH000275,YARD_OKC_01,B,B03,B03-016,2025-01-08 02:00:00,0,0,1,83.1,83.1,optimized,yard_manager,standard_storage
LOC000276,VEH000276,YARD_AUS_01,NR,NR02,NR02-009,2025-03-25 05:32:00,0,0,1,88.4,88.4,first_available,yard_manager,standard_storage
LOC000277,VEH000277,YARD_OKC_01,B,B20,B20-025,2025-02-16 08:33:00,0,0,1,72.9,72.9,priority_based,simulation,special_equipment
LOC000278,VEH000278,YARD_HOU_01,A,A11,A11-018,2025-01-15 03:46:00,0,0,1,87.3,87.3,optimized,simulation,standard_storage
LOC000279,VEH000279,YARD_HOU_01,A,A03,A03-001,2025-05-26 06:41:00,0,0,1,53.4,53.4,optimized,system,long_term_hold
LOC000280,VEH000280,YARD_OKC_01,A,A07,A07-006,2025-02-20 03:20:00,0,0,1,66.6,66.6,optimized,simulation,standard_storage
LOC000281,VEH000281,YARD_OKC_01,B,B16,B16-013,2025-02-10 01:38:00,0,0,1,81.3,81.3,first_available,yard_manager,standard_storage
LOC000282,VEH000282,YARD_HOU_01,A,A17,A17-001,2025-03-18 06:45:00,0,0,1,84.4,84.4,first_available,yard_manager,long_term_hold
LOC000283,VEH000283,YARD_AUS_01,A,A05,A05-014,2025-04-18 02:45:00,0,0,1,65.2,65.2,first_available,simulation,standard_storage
LOC000284,VEH000284,YARD_HOU_01,B,B03,B03-016,2025-01-09 02:38:00,0,0,1,73.8,73.8,priority_based,yard_manager,standard_storage
LOC000285,VEH000285,YARD_DAL_01,FA,FA04,FA04-024,2025-07-03 07:33:00,0,0,1,82.9,82.9,priority_based,system,high_priority
LOC000286,VEH000286,YARD_HOU_01,OF,OF14,OF14-001,2025-06-15 05:02:00,0,0,1,65.4,65.4,first_available,yard_manager,high_priority
LOC000287,VEH000287,YARD_HOU_01,OF,OF05,OF05-009,2025-06-02 03:12:00,0,0,1,73.5,73.5,priority_based,system,special_equipment
LOC000288,VEH000288,YARD_HOU_01,NR,NR10,NR10-019,2025-03-06 05:33:00,0,0,1,69.3,69.3,first_available,system,standard_storage
LOC000289,VEH000289,YARD_HOU_01,B,B05,B05-008,2025-04-01 08:12:00,0,0,1,70.5,70.5,random,system,standard_storage
LOC000290,VEH000290,YARD_DAL_01,FA,FA10,FA10-021,2025-05-20 07:17:00,0,0,1,82.6,82.6,priority_based,yard_manager,long_term_hold
LOC000291,VEH000291,YARD_DAL_01,LTH,LTH10,LTH10-006,2025-04-21 08:47:00,0,0,1,59.7,59.7,first_available,system,high_priority
LOC000292,VEH000292,YARD_AUS_01,B,B17,B17-016,2025-05-04 07:35:00,0,0,1,68.1,68.1,optimized,yard_manager,special_equipment
LOC000293,VEH000293,YARD_DAL_01,A,A17,A17-015,2025-07-13 01:56:00,0,0,1,88.4,88.4,optimized,system,standard_storage
LOC000294,VEH000294,YARD_AUS_01,B,B15,B15-024,2025-04-13 05:35:00,0,0,1,67.5,67.5,optimized,yard_manager,standard_storage
LOC000295,VEH000295,YARD_HOU_01,OF,OF13,OF13-019,2025-06-08 01:32:00,0,0,1,81.9,81.9,first_available,simulation,standard_storage
LOC000296,VEH000296,YARD_DAL_01,A,A05,A05-007,2025-02-03 02:26:00,0,0,1,81.4,81.4,priority_based,system,special_equipment
LOC000297,VEH000297,YARD_OKC_01,A,A17,A17-022,2025-01-24 04:47:00,0,0,1,72.4,72.4,first_available,yard_manager,special_equipment
LOC000298,VEH000298,YARD_HOU_01,B,B12,B12-015,2025-03-06 06:20:00,0,0,1,72.2,72.2,random,system,long_term_hold
LOC000299,VEH000299,YARD_AUS_01,NR,NR17,NR17-019,2025-02-26 08:18:00,0,0,1,65.6,65.6,priority_based,system,standard_storage
LOC000300,VEH000300,YARD_AUS_01,B,B19,B19-022,2025-04-30 06:38:00,0,0,1,64.0,64.0,first_available,system,overflow_capacity
LOC000301,VEH000301,YARD_AUS_01,B,B10,B10-002,2025-05-17 06:36:00,0,0,1,100,100,first_available,yard_manager,standard_storage
LOC000302,VEH000302,YARD_AUS_01,OF,OF09,OF09-007,2025-04-30 04:33:00,0,0,1,60.4,60.4,priority_based,simulation,long_term_hold
LOC000303,VEH000303,YARD_DAL_01,A,A20,A20-010,2025-05-24 07:06:00,0,0,1,85.0,85.0,random,system,high_priority
LOC000304,VEH000304,YARD_OKC_01,A,A05,A05-014,2025-01-31 06:55:00,0,0,1,91.3,91.3,priority_based,yard_manager,overflow_capacity
LOC000305,VEH000305,YARD_DAL_01,B,B12,B12-001,2025-07-28 08:00:00,0,0,1,87.7,87.7,first_available,yard_manager,standard_storage
LOC000306,VEH000306,YARD_AUS_01,FA,FA07,FA07-019,2025-01-20 07:48:00,0,0,1,86.6,86.6,priority_based,simulation,long_term_hold
LOC000307,VEH000307,YARD_DAL_01,NR,NR16,NR16-023,2025-02-09 08:40:00,0,0,1,56.3,56.3,priority_based,system,standard_storage
LOC000308,VEH000308,YARD_DAL_01,LTH,LTH16,LTH16-010,2025-01-23 02:57:00,0,0,1,73.5,73.5,priority_based,system,special_equipment
LOC000309,VEH000309,YARD_AUS_01,NR,NR12,NR12-004,2025-03-04 08:17:00,0,0,1,69.9,69.9,first_available,simulation,special_equipment
LOC000310,VEH000310,YARD_DAL_01,FA,FA13,FA13-009,2025-07-13 08:08:00,0,0,1,88.8,88.8,priority_based,system,standard_storage
LOC000311,VEH000311,YARD_DAL_01,NR,NR19,NR19-018,2025-05-19 08:09:00,0,0,1,86.4,86.4,first_available,system,overflow_capacity
LOC000312,VEH000312,YARD_HOU_01,A,A02,A02-012,2025-06-18 06:09:00,0,0,1,78.9,78.9,first_available,system,special_equipment
LOC000313,VEH000313,YARD_DAL_01,B,B15,B15-017,2025-07-13 06:49:00,0,0,1,83.5,83.5,priority_based,yard_manager,special_equipment
LOC000314,VEH000314,YARD_OKC_01,B,B12,B12-001,2025-05-30 03:51:00,0,0,1,65.8,65.8,priority_based,yard_manager,overflow_capacity
LOC000315,VEH000315,YARD_DAL_01,B,B01,B01-010,2025-04-01 01:54:00,0,0,1,73.8,73.8,priority_based,yard_manager,long_term_hold
LOC000316,VEH000316,YARD_AUS_01,B,B01,B01-017,2025-05-13 08:45:00,0,0,1,86.6,86.6,first_available,yard_manager,special_equipment
LOC000317,VEH000317,YARD_OKC_01,B,B17,B17-016,2025-06-20 04:08:00,0,0,1,76.5,76.5,priority_based,yard_manager,standard_storage
LOC000318,VEH000318,YARD_OKC_01,B,B19,B19-001,2025-06-03 02:35:00,0,0,1,74.6,74.6,priority_based,simulation,special_equipment
LOC000319,VEH000319,YARD_OKC_01,FA,FA15,FA15-008,2025-07-26 08:41:00,0,0,1,89.6,89.6,priority_based,simulation,special_equipment
LOC000320,VEH000320,YARD_HOU_01,B,B20,B20-004,2025-01-18 04:21:00,0,0,1,94.7,94.7,priority_based,system,standard_storage
LOC000321,VEH000321,YARD_DAL_01,A,A14,A14-013,2025-06-21 03:20:00,0,0,1,79.2,79.2,priority_based,yard_manager,high_priority
LOC000322,VEH000322,YARD_HOU_01,A,A18,A18-004,2025-06-08 03:40:00,0,0,1,66.6,66.6,first_available,yard_manager,standard_storage
LOC000323,VEH000323,YARD_HOU_01,NR,NR13,NR13-021,2025-02-09 08:05:00,0,0,1,72.4,72.4,first_available,system,overflow_capacity
LOC000324,VEH000324,YARD_AUS_01,A,A18,A18-018,2025-03-31 04:37:00,0,0,1,89.7,89.7,optimized,yard_manager,overflow_capacity
LOC000325,VEH000325,YARD_OKC_01,A,A20,A20-017,2025-03-11 08:32:00,0,0,1,72.2,72.2,first_available,yard_manager,long_term_hold
LOC000326,VEH000326,YARD_DAL_01,B,B19,B19-008,2025-05-04 07:51:00,0,0,1,70.4,70.4,optimized,yard_manager,special_equipment
LOC000327,VEH000327,YARD_DAL_01,B,B17,B17-002,2025-03-05 07:21:00,0,0,1,79.8,79.8,priority_based,yard_manager,special_equipment
LOC000328,VEH000328,YARD_DAL_01,B,B11,B11-019,2025-01-07 01:29:00,0,0,1,62.9,62.9,optimized,yard_manager,long_term_hold
LOC000329,VEH000329,YARD_AUS_01,LTH,LTH18,LTH18-002,2025-02-22 03:34:00,0,0,1,85.0,85.0,first_available,yard_manager,overflow_capacity
LOC000330,VEH000330,YARD_DAL_01,B,B12,B12-015,2025-06-29 02:05:00,0,0,1,77.8,77.8,first_available,yard_manager,standard_storage
LOC000331,VEH000331,YARD_HOU_01,A,A11,A11-018,2025-06-17 08:14:00,0,0,1,84.3,84.3,priority_based,system,high_priority
LOC000332,VEH000332,YARD_OKC_01,OF,OF02,OF02-021,2025-02-05 01:11:00,0,0,1,63.9,63.9,first_available,yard_manager,special_equipment
LOC000333,VEH000333,YARD_AUS_01,A,A18,A18-018,2025-02-05 06:27:00,0,0,1,87.5,87.5,priority_based,system,overflow_capacity
LOC000334,VEH000334,YARD_OKC_01,B,B01,B01-010,2025-06-14 04:26:00,0,0,1,87.5,87.5,random,yard_manager,overflow_capacity
LOC000335,VEH000335,YARD_DAL_01,FA,FA07,FA07-005,2025-04-04 08:32:00,0,0,1,90.7,90.7,priority_based,yard_manager,special_equipment
LOC000336,VEH000336,YARD_HOU_01,HV,HV11,HV11-007,2025-06-04 06:40:00,0,0,1,82.1,82.1,first_available,yard_manager,special_equipment
LOC000337,VEH000337,YARD_AUS_01,FA,FA15,FA15-001,2025-03-22 06:39:00,0,0,1,68.1,68.1,optimized,system,standard_storage
LOC000338,VEH000338,YARD_OKC_01,A,A04,A04-004,2025-05-10 01:14:00,0,0,1,71.6,71.6,optimized,yard_manager,overflow_capacity
LOC000339,VEH000339,YARD_AUS_01,LTH,LTH05,LTH05-012,2025-07-07 06:49:00,0,0,1,81.4,81.4,first_available,yard_manager,high_priority
LOC000340,VEH000340,YARD_OKC_01,NR,NR18,NR18-022,2025-04-10 03:28:00,0,0,1,64.4,64.4,first_available,system,overflow_capacity
LOC000341,VEH000341,YARD_AUS_01,NR,NR13,NR13-007,2025-01-26 06:35:00,0,0,1,82.8,82.8,first_available,system,standard_storage
LOC000342,VEH000342,YARD_HOU_01,NR,NR18,NR18-001,2025-04-07 01:47:00,0,0,1,74.9,74.9,priority_based,system,high_priority
LOC000343,VEH000343,YARD_DAL_01,OF,OF01,OF01-011,2025-03-17 08:37:00,0,0,1,92.7,92.7,first_available,system,long_term_hold
LOC000344,VEH000344,YARD_OKC_01,A,A08,A08-016,2025-01-18 01:00:00,0,0,1,78.7,78.7,first_available,system,long_term_hold
LOC000345,VEH000345,YARD_HOU_01,A,A18,A18-004,2025-01-09 07:08:00,0,0,1,78.8,78.8,priority_based,yard_manager,standard_storage
LOC000346,VEH000346,YARD_DAL_01,B,B17,B17-023,2025-07-01 02:21:00,0,0,1,81.8,81.8,first_available,system,high_priority
LOC000347,VEH000347,YARD_AUS_01,B,B03,B03-009,2025-07-26 03:51:00,0,0,1,92.5,92.5,first_available,yard_manager,high_priority
LOC000348,VEH000348,YARD_AUS_01,B,B05,B05-008,2025-05-19 04:42:00,0,0,1,83.5,83.5,optimized,yard_manager,high_priority
LOC000349,VEH000349,YARD_AUS_01,OF,OF05,OF05-002,2025-06-01 02:59:00,0,0,1,72.5,72.5,priority_based,yard_manager,high_priority
LOC000350,VEH000350,YARD_DAL_01,NR,NR17,NR17-012,2025-02-05 02:43:00,0,0,1,92.4,92.4,random,system,overflow_capacity
LOC000351,VEH000351,YARD_HOU_01,B,B01,B01-010,2025-06-14 01:40:00,0,0,1,67.1,67.1,first_available,system,long_term_hold
LOC000352,VEH000352,YARD_AUS_01,A,A19,A19-014,2025-04-24 07:07:00,0,0,1,82.8,82.8,priority_based,yard_manager,high_priority
LOC000353,VEH000353,YARD_OKC_01,B,B13,B13-025,2025-06-25 05:45:00,0,0,1,91.8,91.8,priority_based,system,special_equipment
LOC000354,VEH000354,YARD_AUS_01,HV,HV09,HV09-008,2025-07-26 05:09:00,0,0,1,70.5,70.5,first_available,system,standard_storage
LOC000355,VEH000355,YARD_HOU_01,A,A08,A08-016,2025-05-17 02:35:00,0,0,1,79.8,79.8,priority_based,yard_manager,special_equipment
LOC000356,VEH000356,YARD_AUS_01,A,A06,A06-017,2025-06-05 05:07:00,0,0,1,76.8,76.8,priority_based,yard_manager,special_equipment
LOC000357,VEH000357,YARD_OKC_01,LTH,LTH18,LTH18-016,2025-04-01 01:22:00,0,0,1,65.5,65.5,random,system,long_term_hold
LOC000358,VEH000358,YARD_DAL_01,OF,OF11,OF11-013,2025-01-24 08:43:00,0,0,1,84.5,84.5,first_available,yard_manager,high_priority
LOC000359,VEH000359,YARD_DAL_01,B,B09,B09-006,2025-01-30 07:30:00,0,0,1,63.6,63.6,priority_based,system,special_equipment
LOC000360,VEH000360,YARD_HOU_01,A,A12,A12-021,2025-06-14 02:40:00,0,0,1,75.4,75.4,priority_based,yard_manager,high_priority
LOC000361,VEH000361,YARD_OKC_01,FA,FA14,FA14-019,2025-07-24 01:23:00,0,0,1,89.7,89.7,priority_based,system,standard_storage
